Date,OPP,Result,CMP,ATT,YDS,CMP%,AVG,TD,INT,LNG,SACK,RTG,QBR,CAR,YDS2,AVG2,TD2,LNG2
Sun 12/29,@MIA,W20-7,17,27,190,63.0,7.0,0,0,34,0,56.3,88.6,10,44,4.4,1,12
Sun 12/22,vsCLE,W24-13,20,36,214,55.6,5.9,2,0,22,0,47.9,88.1,10,48,4.8,1,17
Sun 12/15,@CAR,L30-20,15,28,167,53.6,6.0,1,1,35,4,47.9,39.0,6,44,7.3,0,14
Sun 12/8,vsOAK,W37-27,16,25,219,64.0,8.8,1,1,32,1,60.4,78.8,5,50,10.0,1,32
Sun 12/1,vsMIA,L23-3,4,10,29,40.0,2.9,0,1,12,1,39.6,4.1,1,2,2.0,0,2
Sun 11/24,@BAL,L19-3,9,22,127,40.9,5.8,0,2,30,3,47.9,5.6,3,6,2.0,0,5
Sun 11/17,@BUF,L37-14,8,23,103,34.8,4.5,0,3,38,4,43.8,5.6,1,0,0.0,0,0
Sun 11/3,vsNO,W26-20,8,19,115,42.1,6.1,0,0,44,2,52.1,24.8,6,18,3.0,1,6
Sun 10/27,@CIN,L49-9,20,30,159,66.7,5.3,0,2,26,3,47.9,16.6,2,8,4.0,0,5
Sun 10/20,vsNE,W30-27 OT,17,33,233,51.5,7.1,1,1,27,4,56.3,65.4,6,32,5.3,1,14
Sun 10/13,vsPIT,L19-6,19,34,201,55.9,5.9,0,2,29,3,47.9,7.9,3,8,2.7,0,9
Mon 10/7,@ATL,W30-28,16,20,199,80.0,10.0,3,0,47,4,64.6,75.0,3,21,7.0,0,8
Sun 9/29,@TEN,L38-13,23,34,289,67.6,8.5,1,2,36,5,60.4,3.7,3,7,2.3,0,16
Sun 9/22,vsBUF,W27-20,16,29,331,55.2,11.4,2,2,69,0,72.9,77.1,4,14,3.5,1,8
Thu 9/12,@NE,L13-10,15,35,214,42.9,6.1,0,3,37,4,52.1,20.8,3,17,5.7,0,16
Sun 9/8,vsTB,W18-17,24,38,256,63.2,6.7,1,1,26,5,52.1,37.0,6,47,7.8,0,13
Regular Season Stats,247,443,"3,046",55.8,6.9,12,21,69,43,52.1,41.0,72,366,5.1,6,32,,
